insured_id,full_name,birth_date,driver_age,profession,annual_income,region
INS_004286,Sophie Gautier,1954-09-24,45,commercial,35100.0,Provence-Alpes-Côte d'Azur
INS_004287,Bernard Le Goff,1989-10-08,47,commerçant,60200.0,Île-de-France
INS_004288,Aurélie Pierre,1977-06-04,72,fonctionnaire,41500.0,Nouvelle-Aquitaine
INS_004289,Stéphanie Henry,1960-12-05,67,cadre,54500.0,Grand Est
INS_004290,Henriette Le Roux,1950-06-03,73,cadre supérieur,35400.0,Pays de la Loire
INS_004291,Guy Alves,2006-07-04,65,cadre supérieur,80400.0,Pays de la Loire
INS_004292,Patrick-Henri Bourgeois,1995-11-12,23,commercial,43600.0,Provence-Alpes-Côte d'Azur
INS_004293,Bertrand Fischer,1957-10-12,68,auto-entrepreneur,32400.0,Bretagne
INS_004294,Roland Gay,1956-11-05,21,chef d'entreprise,61000.0,Pays de la Loire
INS_004295,Marthe Cohen-Launay,1989-09-18,38,cadre supérieur,58500.0,Nouvelle-Aquitaine
INS_004296,Jeannine Mahe de Martins,1952-12-27,68,artisan,8000.0,Bretagne
INS_004297,Jacques Philippe,2008-05-20,23,infirmier,30100.0,Hauts-de-France
INS_004298,Thibaut du Barbier,1997-03-22,56,chauffeur,21300.0,Grand Est
INS_004299,Joséphine Nguyen,2001-06-12,76,commerçant,20700.0,Pays de la Loire
INS_004300,Clémence Chevalier,1967-08-27,29,chauffeur,27000.0,Normandie
INS_004301,Rémy Guillot,1997-09-25,38,infirmier,21200.0,Nouvelle-Aquitaine
INS_004302,Agnès David,1949-01-09,50,cadre,51800.0,Occitanie
INS_004303,Luc-Marc Lamy,1951-09-16,60,cadre supérieur,76100.0,Auvergne-Rhône-Alpes
INS_004304,Alexandrie Faivre,1949-09-02,42,enseignant,32500.0,Nouvelle-Aquitaine
INS_004305,André Cohen,1982-06-23,35,médecin,114000.0,Hauts-de-France
INS_004306,Chantal Fleury,1947-10-02,42,technicien,35900.0,Hauts-de-France
INS_004307,Stéphane-Georges Devaux,1993-10-19,50,enseignant,22800.0,Auvergne-Rhône-Alpes
INS_004308,Antoinette Auger-Thibault,1993-02-08,41,médecin,103200.0,Grand Est
INS_004309,Sébastien-Adrien Gomes,1961-02-07,54,chef d'entreprise,58200.0,Nouvelle-Aquitaine
INS_004310,Hugues Giraud,1948-01-24,53,cadre,60500.0,Provence-Alpes-Côte d'Azur
INS_004311,Camille Morel Le Jourdan,1997-09-12,44,auto-entrepreneur,34500.0,Grand Est
INS_004312,Nicole Seguin,1978-09-27,47,commerçant,41400.0,Grand Est
INS_004313,Hélène Jourdan,1949-07-02,78,cadre supérieur,74900.0,Bourgogne-Franche-Comté
INS_004314,Sabine Pottier,1952-12-22,29,agriculteur,10800.0,Île-de-France
INS_004315,Monique Marion,1980-06-17,25,cadre,51500.0,Normandie
INS_004316,Bernard Bouchet du Perrin,1954-10-01,71,fonctionnaire,37500.0,Hauts-de-France
INS_004317,Louise Girard,1975-12-15,34,commerçant,59200.0,Grand Est
INS_004318,Juliette-Jeanne Rey,1997-09-30,79,fonctionnaire,28300.0,Normandie
INS_004319,Renée Vidal,1958-09-08,74,sans emploi,8000.0,Bourgogne-Franche-Comté
INS_004320,Luce de Bourdon,1973-07-02,30,agriculteur,24700.0,Nouvelle-Aquitaine
INS_004321,Arthur Mendès,1997-03-21,35,étudiant,8600.0,Auvergne-Rhône-Alpes
INS_004322,Émile-Martin Peltier,1954-03-11,27,commercial,39200.0,Provence-Alpes-Côte d'Azur
INS_004323,Nicolas de Buisson,1974-06-05,59,infirmier,29100.0,Grand Est
INS_004324,Denise Gautier-Blanc,1971-04-11,44,infirmier,24000.0,Auvergne-Rhône-Alpes
INS_004325,Vincent Chartier,1986-12-07,63,cadre supérieur,71000.0,Île-de-France
INS_004326,Benoît-Richard Perez,1960-03-20,45,agriculteur,38400.0,Auvergne-Rhône-Alpes
INS_004327,Claude Valette du Caron,2001-12-09,47,infirmier,33700.0,Bretagne
INS_004328,Matthieu Simon,1991-06-14,36,technicien,28700.0,Bourgogne-Franche-Comté
INS_004329,Camille Toussaint-Coste,2006-03-03,41,technicien,39400.0,Provence-Alpes-Côte d'Azur
INS_004330,Alix de Morvan,2003-11-13,29,cadre,82200.0,Nouvelle-Aquitaine
INS_004331,Henri-René Dos Santos,1955-07-11,52,enseignant,31000.0,Provence-Alpes-Côte d'Azur
INS_004332,Maurice Hamon,1978-04-13,30,infirmier,25300.0,Bourgogne-Franche-Comté
INS_004333,Sébastien Besnard-Guillou,1968-12-12,37,cadre supérieur,59000.0,Nouvelle-Aquitaine
INS_004334,Richard Giraud,1949-04-15,73,fonctionnaire,27100.0,Auvergne-Rhône-Alpes
INS_004335,Gilles Gimenez,1948-05-07,67,agriculteur,8000.0,Auvergne-Rhône-Alpes
INS_004336,Margaud Reynaud,1987-05-24,41,artisan,34100.0,Auvergne-Rhône-Alpes
INS_004337,Étienne Gillet,1980-11-23,35,agriculteur,9300.0,Nouvelle-Aquitaine
INS_004338,Théophile Antoine de Salmon,1986-03-22,47,chauffeur,24700.0,Grand Est
INS_004339,Édouard Gros,2001-07-13,36,cadre,45700.0,Provence-Alpes-Côte d'Azur
INS_004340,Laetitia-Danielle Brunel,1987-08-20,72,cadre,39900.0,Auvergne-Rhône-Alpes
INS_004341,Claude Fernandes-Barthelemy,1991-02-24,66,étudiant,12400.0,Normandie
INS_004342,Valentine Chartier,1985-06-05,71,étudiant,8600.0,Hauts-de-France
INS_004343,Alphonse-Théodore Monnier,1959-11-06,64,médecin,89500.0,Auvergne-Rhône-Alpes
INS_004344,Gilles Blanc,1995-03-06,69,chauffeur,24000.0,Île-de-France
INS_004345,Cécile Monnier,1972-04-23,47,artisan,31800.0,Provence-Alpes-Côte d'Azur
INS_004346,Jeanne Schmitt,1976-02-11,52,artisan,22200.0,Île-de-France
INS_004347,Hélène Le Roux-Ramos,1969-03-05,61,étudiant,10100.0,Auvergne-Rhône-Alpes
INS_004348,Michel Blin,1995-08-31,26,étudiant,11700.0,Nouvelle-Aquitaine
INS_004349,Édith Klein,1985-09-20,44,médecin,87100.0,Normandie
INS_004350,Paulette Boutin Le Bourdon,1969-02-08,79,commercial,40000.0,Île-de-France
INS_004351,Jeanne Fouquet-Aubry,2004-05-04,42,agriculteur,8000.0,Île-de-France
INS_004352,Alexandrie Da Costa,1973-12-10,72,agriculteur,28500.0,Nouvelle-Aquitaine
INS_004353,Denis François du Dubois,1955-01-13,18,commerçant,34600.0,Île-de-France
INS_004354,Caroline Collin,1954-05-14,31,sans emploi,8000.0,Normandie
INS_004355,Jacqueline Lombard,1971-01-06,44,cadre supérieur,54500.0,Île-de-France
INS_004356,Charlotte Martin-Gaudin,2006-05-12,71,chauffeur,23200.0,Hauts-de-France
INS_004357,Grégoire Joubert-Alexandre,1978-12-17,48,cadre supérieur,70700.0,Grand Est
INS_004358,Henriette de Nguyen,1954-01-22,34,auto-entrepreneur,37700.0,Provence-Alpes-Côte d'Azur
INS_004359,Louis-Olivier Fernandes,2007-10-22,76,artisan,60400.0,Île-de-France
INS_004360,Simone de Lamy,1946-10-15,43,étudiant,8000.0,Nouvelle-Aquitaine
INS_004361,Benjamin Ribeiro,1950-01-19,37,chef d'entreprise,71900.0,Grand Est
INS_004362,Théodore Boulay,2008-01-14,73,artisan,38100.0,Hauts-de-France
INS_004363,Joseph Peltier-Faivre,2007-08-03,32,infirmier,33200.0,Nouvelle-Aquitaine
INS_004364,François Delannoy,1971-01-24,39,auto-entrepreneur,33300.0,Normandie
INS_004365,Franck Ollivier-Fouquet,1971-01-30,28,chauffeur,26300.0,Pays de la Loire
INS_004366,Jean Lemoine,2007-03-16,78,sans emploi,8000.0,Auvergne-Rhône-Alpes
INS_004367,Gilbert Lebrun,1980-06-11,35,agriculteur,32400.0,Nouvelle-Aquitaine
INS_004368,Luc Le Roux,1994-07-11,22,ouvrier,27000.0,Île-de-France
INS_004369,Émile Alves,2002-07-03,36,cadre,42000.0,Île-de-France
INS_004370,Henri-Paul Rodrigues,1961-12-01,44,commerçant,10100.0,Bourgogne-Franche-Comté
INS_004371,Brigitte Gilbert Le Delahaye,1947-05-22,67,cadre,62100.0,Pays de la Loire
INS_004372,William Le Leroy,1995-01-09,49,enseignant,24600.0,Bourgogne-Franche-Comté
INS_004373,Noémi Andre,1975-01-05,20,ouvrier,15900.0,Hauts-de-France
INS_004374,Anouk Leleu,1977-11-22,25,artisan,43400.0,Provence-Alpes-Côte d'Azur
INS_004375,Théophile-René Baudry,1992-11-02,20,ouvrier,24200.0,Bourgogne-Franche-Comté
INS_004376,Richard Allard,2005-08-27,51,cadre,49200.0,Bretagne
INS_004377,Luc Pinto,1997-11-24,23,chef d'entreprise,16800.0,Pays de la Loire
INS_004378,Benoît Maillard,1950-06-01,42,cadre supérieur,96400.0,Île-de-France
INS_004379,Lucas-Raymond Duval,1994-12-31,31,retraité,34800.0,Île-de-France
INS_004380,Éléonore Carlier,1984-11-15,67,sans emploi,16200.0,Auvergne-Rhône-Alpes
INS_004381,Richard-Marcel Chauvet,1987-03-07,50,médecin,51600.0,Hauts-de-France
INS_004382,Jeanne Rocher du Grenier,1984-05-14,54,ouvrier,31300.0,Île-de-France
INS_004383,Marcelle Guillou,1969-05-30,75,auto-entrepreneur,16600.0,Île-de-France
INS_004384,Benjamin Millet Le Pruvost,1961-11-08,80,étudiant,12300.0,Hauts-de-France
INS_004385,Anaïs Masson,1953-03-21,25,fonctionnaire,29800.0,Auvergne-Rhône-Alpes
INS_004386,Théophile Potier,1956-10-10,18,commerçant,75300.0,Pays de la Loire
INS_004387,Maryse Hoarau,1989-04-23,33,retraité,23000.0,Occitanie
INS_004388,Amélie Marty,1952-07-17,65,commerçant,24500.0,Bretagne
INS_004389,Audrey Briand,1988-05-31,59,chauffeur,22500.0,Nouvelle-Aquitaine
INS_004390,Gabriel Godard,1979-04-13,21,artisan,39500.0,Île-de-France
INS_004391,Nicole Guillaume-De Oliveira,1965-03-16,56,chef d'entreprise,21000.0,Normandie
INS_004392,Charlotte Roussel,1977-10-28,41,agriculteur,32600.0,Centre-Val de Loire
INS_004393,Isaac-Julien Joseph,1948-11-30,29,commercial,43200.0,Bourgogne-Franche-Comté
INS_004394,Adèle Girard,1946-12-17,34,retraité,17400.0,Hauts-de-France
INS_004395,Madeleine-Christiane Léger,1978-10-23,54,sans emploi,8000.0,Grand Est
INS_004396,Jeannine-Dorothée Rousseau,1963-11-17,67,ouvrier,27900.0,Grand Est
INS_004397,Michelle Normand,1999-11-27,71,technicien,37000.0,Hauts-de-France
INS_004398,Renée Perret-Mahe,1971-04-05,23,retraité,15600.0,Bretagne
INS_004399,Renée Charles,1955-08-05,55,infirmier,35400.0,Nouvelle-Aquitaine
INS_004400,Hugues Briand Le Camus,1993-01-16,27,enseignant,40300.0,Nouvelle-Aquitaine
INS_004401,Alix Masse,1973-10-15,74,artisan,29300.0,Auvergne-Rhône-Alpes
INS_004402,Hugues Louis de la Guillou,1996-02-17,79,étudiant,16600.0,Île-de-France
INS_004403,Marcel Dumont,1960-09-04,69,étudiant,15900.0,Pays de la Loire
INS_004404,Josette Lebon,2000-07-31,67,infirmier,36000.0,Île-de-France
INS_004405,Timothée Gonzalez,1993-12-08,78,ouvrier,18700.0,Île-de-France
INS_004406,Luce Vincent,1952-03-24,53,cadre supérieur,84500.0,Occitanie
INS_004407,Marie Rolland,2003-09-12,44,technicien,25100.0,Centre-Val de Loire
INS_004408,Yves Lamy,1955-06-30,59,cadre supérieur,52900.0,Occitanie
INS_004409,Charles Roger,1954-12-26,64,étudiant,8000.0,Auvergne-Rhône-Alpes
INS_004410,Maurice Gilbert,2006-02-25,38,enseignant,45400.0,Grand Est
INS_004411,Thérèse Langlois,1970-09-04,51,chef d'entreprise,27300.0,Île-de-France
INS_004412,Antoinette Perrier,1947-02-23,66,commerçant,12000.0,Île-de-France
INS_004413,Emmanuel Guyot,1990-01-28,79,infirmier,35000.0,Nouvelle-Aquitaine
INS_004414,Benjamin Guichard,2002-10-10,80,artisan,12400.0,Île-de-France
INS_004415,Jeannine du Lopez,1945-10-13,72,ouvrier,20600.0,Pays de la Loire
INS_004416,Agathe Nicolas-Reynaud,1982-06-30,55,technicien,37400.0,Pays de la Loire
INS_004417,Valérie Mendès,1976-07-21,35,commerçant,30900.0,Île-de-France
INS_004418,Charlotte Pierre-Chevalier,1956-04-16,42,commerçant,23700.0,Hauts-de-France
INS_004419,Martine Hebert de Maillard,1973-07-03,71,chef d'entreprise,55300.0,Auvergne-Rhône-Alpes
INS_004420,Julie Gaillard,1985-08-18,48,commerçant,41200.0,Pays de la Loire
INS_004421,Astrid Caron,1991-06-02,27,artisan,26400.0,Pays de la Loire
INS_004422,André Martins,1978-09-17,38,agriculteur,14600.0,Hauts-de-France
INS_004423,Olivier Le Goff-Dumas,1972-06-29,35,artisan,34900.0,Nouvelle-Aquitaine
INS_004424,Nathalie-Anaïs Pinto,1980-04-22,33,chauffeur,29900.0,Hauts-de-France
INS_004425,Julien Aubry,2005-02-14,75,infirmier,32300.0,Île-de-France
INS_004426,Honoré Rodriguez,1953-03-04,71,cadre supérieur,57100.0,Bourgogne-Franche-Comté
INS_004427,Hortense Gaudin-Germain,2000-10-02,60,auto-entrepreneur,28000.0,Normandie
INS_004428,Juliette Rousseau,1947-05-19,56,ouvrier,23800.0,Nouvelle-Aquitaine
INS_004429,Joséphine Schneider,1986-07-12,71,technicien,32200.0,Centre-Val de Loire
INS_004430,Victor Bigot Le Rousset,1954-07-29,50,technicien,30900.0,Auvergne-Rhône-Alpes
INS_004431,Auguste de Joly,2004-11-25,39,commercial,29200.0,Normandie
INS_004432,Maurice Renault,1993-11-22,21,cadre supérieur,38000.0,Bourgogne-Franche-Comté
INS_004433,Victoire Normand de Lebreton,1973-01-06,35,technicien,20500.0,Île-de-France
INS_004434,Emmanuelle Berger,1987-04-06,72,commercial,37100.0,Provence-Alpes-Côte d'Azur
INS_004435,Patrick Roy,1947-05-02,73,cadre,27300.0,Grand Est
INS_004436,Monique Pottier-Roy,1997-01-13,73,étudiant,12000.0,Hauts-de-France
INS_004437,Marthe Delannoy,1946-03-12,21,retraité,16700.0,Provence-Alpes-Côte d'Azur
INS_004438,Anne Mercier-Seguin,1994-10-17,58,enseignant,25400.0,Auvergne-Rhône-Alpes
INS_004439,Alphonse Adam-Boulanger,1990-06-06,56,cadre supérieur,87100.0,Auvergne-Rhône-Alpes
INS_004440,Alfred du Raynaud,2008-01-16,21,sans emploi,9400.0,Provence-Alpes-Côte d'Azur
INS_004441,Isaac Fouquet-Morvan,1977-02-02,66,retraité,29300.0,Normandie
INS_004442,Grégoire Ferrand,2001-09-16,56,chauffeur,19600.0,Île-de-France
INS_004443,Henriette Schneider,1946-02-21,73,cadre supérieur,61700.0,Occitanie
INS_004444,Pierre Muller,1990-06-15,77,auto-entrepreneur,26500.0,Nouvelle-Aquitaine
INS_004445,Sabine Reynaud,1977-03-23,77,cadre,71200.0,Grand Est
INS_004446,Antoinette du Barre,2007-09-13,19,fonctionnaire,33800.0,Nouvelle-Aquitaine
INS_004447,Gilbert-Gilbert Leconte,2005-08-06,80,agriculteur,24400.0,Auvergne-Rhône-Alpes
INS_004448,Gilles-Marcel Vincent,1997-06-05,47,étudiant,8000.0,Auvergne-Rhône-Alpes
INS_004449,René Le Lagarde,1949-07-21,63,chauffeur,31000.0,Bourgogne-Franche-Comté
INS_004450,Gabrielle Lebreton de Garcia,1985-10-31,40,étudiant,9000.0,Bretagne
INS_004451,Isabelle Weiss,1982-12-06,23,technicien,36800.0,Occitanie
INS_004452,René Pineau,2005-11-25,72,étudiant,13200.0,Centre-Val de Loire
INS_004453,Joséphine du Loiseau,1981-03-05,28,sans emploi,11300.0,Île-de-France
INS_004454,Colette Salmon,1988-11-27,32,artisan,30600.0,Provence-Alpes-Côte d'Azur
INS_004455,Honoré Gomes,1975-09-19,38,enseignant,39600.0,Île-de-France
INS_004456,Olivier Duval,1962-09-04,52,auto-entrepreneur,8000.0,Hauts-de-France
INS_004457,Christine Fleury,1969-02-20,46,chef d'entreprise,51100.0,Île-de-France
INS_004458,Benjamin Chauveau,2007-07-20,36,commerçant,44900.0,Auvergne-Rhône-Alpes
INS_004459,Monique Lacombe-Fleury,1956-06-04,55,cadre,50600.0,Nouvelle-Aquitaine
INS_004460,François Pascal,1986-04-08,73,chauffeur,22400.0,Nouvelle-Aquitaine
INS_004461,Stéphanie-Corinne Dijoux,1960-03-26,45,agriculteur,45800.0,Auvergne-Rhône-Alpes
INS_004462,Caroline-Clémence Marie,2007-06-23,33,cadre,59400.0,Occitanie
INS_004463,Zoé Martinez-Michaud,2003-05-10,52,fonctionnaire,39000.0,Île-de-France
INS_004464,Roland Lacroix,2007-05-10,75,chauffeur,20700.0,Occitanie
INS_004465,Anaïs de la Brun,1954-07-30,29,auto-entrepreneur,25000.0,Île-de-France
INS_004466,Bertrand Garcia,1957-01-22,58,sans emploi,9900.0,Île-de-France
INS_004467,Adrien Durand,1949-05-15,70,auto-entrepreneur,38500.0,Île-de-France
INS_004468,Nathalie du Gay,1969-04-20,34,étudiant,8000.0,Hauts-de-France
INS_004469,Alexandre Grégoire,1998-05-26,65,ouvrier,27000.0,Normandie
INS_004470,Valérie Auger du Rivière,1946-02-07,32,retraité,28600.0,Provence-Alpes-Côte d'Azur
INS_004471,William Roche,1968-11-16,74,enseignant,37300.0,Île-de-France
INS_004472,Guy Bonnet,2003-03-10,29,agriculteur,19200.0,Hauts-de-France
INS_004473,Robert Charpentier-Julien,1986-05-05,54,médecin,60900.0,Provence-Alpes-Côte d'Azur
INS_004474,Théodore Gros,1992-12-21,49,cadre supérieur,79900.0,Pays de la Loire
INS_004475,Laure De Oliveira,1994-09-24,61,commerçant,34900.0,Bourgogne-Franche-Comté
INS_004476,Christine Leclercq-Gomes,1964-11-19,47,artisan,22500.0,Occitanie
INS_004477,Margaux-Capucine Fontaine,1945-08-17,33,cadre,23000.0,Bretagne
INS_004478,Michel Hamel,1970-11-13,67,agriculteur,41500.0,Pays de la Loire
INS_004479,Adrien Lemaître,1996-11-22,52,cadre supérieur,69100.0,Île-de-France
INS_004480,Jacques-Théodore Gillet,1972-12-18,29,sans emploi,12200.0,Auvergne-Rhône-Alpes
INS_004481,Jacques Lefebvre,2002-04-14,43,chef d'entreprise,56700.0,Grand Est
INS_004482,Martin Lesage,2006-08-30,18,chef d'entreprise,80600.0,Pays de la Loire
INS_004483,Pauline Royer,1951-03-13,61,commerçant,73200.0,Auvergne-Rhône-Alpes
INS_004484,Tristan Carlier,2003-02-12,64,chauffeur,25000.0,Île-de-France
INS_004485,Benjamin Neveu de Fischer,1998-05-13,38,sans emploi,16700.0,Hauts-de-France
INS_004486,Guy Martin-Cohen,1979-07-10,66,retraité,25400.0,Hauts-de-France
INS_004487,Luc Bonneau,1996-12-05,61,cadre,34700.0,Auvergne-Rhône-Alpes
INS_004488,Juliette-Sylvie Dupont,1978-05-02,57,ouvrier,21800.0,Grand Est
INS_004489,Julien Leleu,1980-10-14,78,infirmier,32100.0,Île-de-France
INS_004490,Martin du Lévy,1958-02-22,72,cadre,22500.0,Nouvelle-Aquitaine
INS_004491,Claire Hoareau-Joubert,1991-02-11,32,cadre,73900.0,Grand Est
INS_004492,Océane-Constance Chevallier,1983-08-21,45,commerçant,31100.0,Centre-Val de Loire
INS_004493,Rémy Rey,1979-06-01,26,fonctionnaire,28400.0,Auvergne-Rhône-Alpes
INS_004494,Célina Georges-Evrard,2008-02-01,72,médecin,79000.0,Provence-Alpes-Côte d'Azur
INS_004495,Arnaude Marchal,1947-04-30,23,agriculteur,24500.0,Auvergne-Rhône-Alpes
INS_004496,Pénélope-Édith Étienne,1973-12-21,58,retraité,21300.0,Hauts-de-France
INS_004497,Roland De Sousa,2001-11-24,20,retraité,31700.0,Provence-Alpes-Côte d'Azur
INS_004498,Théophile Gomez,1953-05-14,23,retraité,19700.0,Nouvelle-Aquitaine
INS_004499,Christophe Perret,2000-11-29,46,sans emploi,12500.0,Nouvelle-Aquitaine
INS_004500,Susanne Lefort,1978-04-14,52,étudiant,15000.0,Pays de la Loire
INS_004501,Éléonore Gillet-Garcia,1964-06-21,35,sans emploi,17500.0,Nouvelle-Aquitaine
INS_004502,Robert Thomas,1993-05-06,79,commercial,42700.0,Grand Est
INS_004503,Michèle-Christine Legrand,1994-10-15,42,retraité,14600.0,Hauts-de-France
INS_004504,Margaret Gros,1965-03-15,50,ouvrier,24200.0,Occitanie
INS_004505,Michel Coulon,1974-03-09,51,chauffeur,27600.0,Hauts-de-France
INS_004506,Xavier Letellier,1954-02-02,65,auto-entrepreneur,23500.0,Île-de-France
INS_004507,Léon Marion de la Sanchez,1951-06-26,43,commerçant,30400.0,Grand Est
INS_004508,Claudine Guyot-Morin,1983-09-27,41,enseignant,38700.0,Île-de-France
INS_004509,Océane-Christine Nguyen,1962-03-05,73,fonctionnaire,43800.0,Nouvelle-Aquitaine
INS_004510,David Marion,2004-10-22,42,technicien,23100.0,Provence-Alpes-Côte d'Azur
INS_004511,Astrid Lebreton,1948-10-05,19,médecin,67200.0,Grand Est
INS_004512,Jules-Grégoire Payet,1952-01-11,35,sans emploi,8000.0,Bretagne
INS_004513,Marie Bazin-Cousin,1968-11-20,41,sans emploi,12600.0,Auvergne-Rhône-Alpes
INS_004514,Hugues Gay,1994-07-05,77,sans emploi,8400.0,Hauts-de-France
INS_004515,Adrien Verdier,1954-04-25,40,retraité,18700.0,Normandie
INS_004516,Zoé Martin,1990-02-23,29,infirmier,28200.0,Grand Est
INS_004517,André Andre,1985-03-22,72,chauffeur,22000.0,Auvergne-Rhône-Alpes
INS_004518,Jean Lejeune-Paris,2005-04-16,71,technicien,19500.0,Normandie
INS_004519,Denise Lecomte,1997-07-08,54,étudiant,8000.0,Bourgogne-Franche-Comté
INS_004520,Noël-Emmanuel Gaudin,1955-08-31,43,médecin,64600.0,Île-de-France
INS_004521,Marguerite Mace-Guyot,1945-09-19,29,commercial,29300.0,Hauts-de-France
INS_004522,Patrick Dijoux,1986-06-22,64,médecin,29000.0,Centre-Val de Loire
INS_004523,Édith de la Lagarde,1961-11-22,42,auto-entrepreneur,38500.0,Île-de-France
INS_004524,Isabelle Robin,1953-12-25,43,sans emploi,20700.0,Bourgogne-Franche-Comté
INS_004525,Arnaude Perrier,2004-09-20,51,enseignant,34900.0,Grand Est
INS_004526,Michelle Robert-Leduc,1949-07-20,24,chef d'entreprise,49300.0,Auvergne-Rhône-Alpes
INS_004527,Anne Robin,1952-09-19,41,agriculteur,40400.0,Nouvelle-Aquitaine
INS_004528,Adélaïde Bourdon,1956-08-11,51,auto-entrepreneur,37700.0,Auvergne-Rhône-Alpes
INS_004529,Catherine Descamps,1950-10-29,19,technicien,38500.0,Grand Est
INS_004530,Marcel Faure,1992-06-29,67,auto-entrepreneur,24000.0,Provence-Alpes-Côte d'Azur
INS_004531,Jules Dumas,2005-01-22,58,fonctionnaire,35800.0,Grand Est
INS_004532,Anastasie Colas,1953-12-23,70,agriculteur,34500.0,Hauts-de-France
INS_004533,Alfred Pinto,1949-11-12,28,artisan,48900.0,Île-de-France
INS_004534,Margaux Bazin,1946-04-29,71,agriculteur,21000.0,Provence-Alpes-Côte d'Azur
INS_004535,Joséphine Bonnin,1997-09-08,71,enseignant,31800.0,Nouvelle-Aquitaine
INS_004536,Philippe Baudry,1994-11-13,37,technicien,31900.0,Île-de-France
INS_004537,Marguerite Rocher-Cousin,1959-09-13,38,infirmier,25700.0,Auvergne-Rhône-Alpes
INS_004538,Roland Barbe,1974-11-26,64,étudiant,11000.0,Île-de-France
INS_004539,Frédérique-Olivie Barre,1953-09-07,72,étudiant,11900.0,Bourgogne-Franche-Comté
INS_004540,Guillaume-Noël Gosselin,1952-09-05,33,artisan,22600.0,Pays de la Loire
INS_004541,Thierry Mace,1977-10-28,79,retraité,23100.0,Grand Est
INS_004542,Noël Renaud,1996-02-06,62,chauffeur,24500.0,Normandie
INS_004543,Aurélie Benoit-Pires,1991-02-05,23,artisan,30700.0,Île-de-France
INS_004544,Alfred Poirier,1966-05-02,29,chef d'entreprise,115300.0,Occitanie
INS_004545,Joseph Becker,1980-10-09,55,agriculteur,32800.0,Hauts-de-France
INS_004546,Océane Louis de la Muller,1974-11-25,21,commerçant,35500.0,Grand Est
INS_004547,Franck Petitjean Le Navarro,1961-07-12,41,chauffeur,26000.0,Île-de-France
INS_004548,Jean Fernandes-De Oliveira,1978-10-14,51,agriculteur,26800.0,Hauts-de-France
INS_004549,Laetitia Morvan,1972-10-30,77,chef d'entreprise,13500.0,Nouvelle-Aquitaine
INS_004550,Sophie Leclercq,1982-06-18,44,ouvrier,30100.0,Île-de-France
INS_004551,Gilbert Ribeiro-Allard,1977-02-10,44,médecin,101700.0,Pays de la Loire
INS_004552,Madeleine Schmitt-Prévost,1995-10-24,52,retraité,16000.0,Occitanie
INS_004553,Lucy Lebon,2003-01-17,63,infirmier,31800.0,Nouvelle-Aquitaine
INS_004554,Anaïs Rémy-Daniel,1948-09-28,80,médecin,69600.0,Provence-Alpes-Côte d'Azur
INS_004555,Laure Fischer,1948-07-22,55,fonctionnaire,28000.0,Occitanie
INS_004556,Sophie Legendre,1966-07-16,68,chef d'entreprise,58000.0,Normandie
INS_004557,Jules Chauvin,1955-06-12,79,infirmier,31200.0,Grand Est
INS_004558,Édith-Adrienne Valentin,1947-07-17,79,artisan,40700.0,Île-de-France
INS_004559,Marguerite Gautier,1948-01-29,77,ouvrier,25100.0,Normandie
INS_004560,Alexandre Martineau de Rey,1951-09-06,20,cadre,51700.0,Île-de-France
INS_004561,Benoît Pinto,1994-06-21,59,infirmier,27500.0,Bretagne
INS_004562,Brigitte Brunel,2007-07-15,79,commercial,46200.0,Auvergne-Rhône-Alpes
INS_004563,David Boulanger,1996-02-22,22,artisan,42400.0,Auvergne-Rhône-Alpes
INS_004564,Nath Vincent,1988-08-30,39,médecin,32000.0,Occitanie
INS_004565,Émile Couturier,1946-11-24,53,agriculteur,32000.0,Provence-Alpes-Côte d'Azur
INS_004566,Michèle Rey Le Royer,1989-05-31,36,artisan,51300.0,Auvergne-Rhône-Alpes
INS_004567,Zacharie Schmitt,2008-04-14,55,agriculteur,18300.0,Grand Est
INS_004568,Xavier Dufour,1956-11-17,27,auto-entrepreneur,26500.0,Occitanie
INS_004569,Martine Lopez,1946-01-24,68,enseignant,20600.0,Occitanie
INS_004570,Anaïs Chevalier,1965-07-12,59,infirmier,35000.0,Nouvelle-Aquitaine
INS_004571,Frédérique Fouquet,2004-01-08,65,cadre supérieur,96500.0,Provence-Alpes-Côte d'Azur
INS_004572,Josette Besnard,1985-04-28,36,chef d'entreprise,107200.0,Auvergne-Rhône-Alpes
INS_004573,Maggie David du Carre,1948-02-28,29,commercial,18600.0,Provence-Alpes-Côte d'Azur
INS_004574,Capucine Salmon,1973-04-21,65,artisan,31500.0,Île-de-France
INS_004575,Christophe du Valentin,1980-02-05,74,commercial,51500.0,Normandie
INS_004576,Mathilde Weiss,1947-03-02,58,cadre supérieur,89500.0,Auvergne-Rhône-Alpes
INS_004577,Xavier Hamel-François,1948-06-06,74,commercial,58300.0,Île-de-France
INS_004578,Louise Labbé,1984-08-02,44,enseignant,35600.0,Auvergne-Rhône-Alpes
INS_004579,Aimé Martins de Bernard,1962-11-17,40,sans emploi,13400.0,Île-de-France
INS_004580,Alfred Benoit,1972-05-22,67,sans emploi,16900.0,Occitanie
INS_004581,Lorraine de Guérin,1979-08-05,29,agriculteur,24000.0,Pays de la Loire
INS_004582,Brigitte Louis Le Chauvet,1984-03-30,48,chef d'entreprise,22300.0,Occitanie
